time,value
0,1.0
4,0.9488054513931273
8,0.3498293459415436
12,0.01877133175730705
16,0.21501706540584564
20,0.34812286496162415
24,0.3310580253601074
28,0.31911262869834894
32,0.32081910967826843
36,0.32081910967826843
40,0.31911262869834894
44,0.3242320716381073
48,0.3242320716381073
52,0.3242320716381073
56,0.3122866749763489
60,0.3174061477184296
64,0.329351544380188
68,0.32593855261802673
72,0.31569966673851013
76,0.32081910967826843
80,0.32593855261802673
84,0.31911262869834894
88,0.31569966673851013
92,0.31569966673851013
96,0.32252559065818787
100,0.32593855261802673
104,0.31911262869834894
108,0.32252559065818787
112,0.3276450634002685
116,0.32593855261802673
120,0.3242320716381073
124,0.3310580253601074
128,0.3412969410419464
132,0.33788394927978516
136,0.33617746829986567
140,0.3412969410419464
144,0.351535826921463
148,0.3498293459415436
152,0.3447099030017853
156,0.351535826921463
160,0.36006826162338257
164,0.35324230790138245
168,0.351535826921463
172,0.35494881868362427
176,0.36518770456314087
180,0.3566552996635437
184,0.3464163839817047
188,0.33276450634002686
192,0.32593855261802673
196,0.3020477890968323
200,0.28327643871307373
204,0.2696245610713959
208,0.27474403381347656
212,0.26791808009147644
216,0.2610921561717987
220,0.2593856751918793
224,0.2610921561717987
228,0.255972683429718
232,0.24914675951004028
236,0.25767919421195984
240,0.25767919421195984
244,0.25767919421195984
248,0.2542662024497986
252,0.2593856751918793
256,0.26791808009147644
260,0.2645051181316376
264,0.26279863715171814
268,0.266211599111557
272,0.27303755283355713
276,0.26791808009147644
280,0.2610921561717987
284,0.2593856751918793
288,0.2610921561717987
292,0.2542662024497986
296,0.24744027853012085
300,0.25085324048995966
304,0.25255972146987915
308,0.2440273016691208
312,0.24061433970928192
316,0.24573378264904025
320,0.2440273016691208
324,0.24061433970928192
328,0.2354948818683624
332,0.24232082068920133
336,0.24573378264904025
340,0.24061433970928192
344,0.23720136284828183
348,0.24061433970928192
352,0.24573378264904025
356,0.24061433970928192
360,0.2354948818683624
364,0.2354948818683624
368,0.2440273016691208
372,0.24061433970928192
376,0.23037542402744293
380,0.23378840088844297
384,0.24232082068920133
388,0.24061433970928192
392,0.2354948818683624
396,0.24061433970928192
400,0.25085324048995966
404,0.2593856751918793
408,0.2645051181316376
412,0.276450514793396
416,0.29010239243507385
420,0.29010239243507385
424,0.27815699577331543
428,0.27815699577331543
432,0.28327643871307373
436,0.27815699577331543
440,0.2593856751918793
444,0.24744027853012085
448,0.23890784382820127
452,0.23378840088844297
456,0.23037542402744293
460,0.23378840088844297
464,0.23037542402744293
468,0.23037542402744293
472,0.23037542402744293
476,0.22866894304752347
480,0.23720136284828183
484,0.23720136284828183
488,0.24061433970928192
492,0.24744027853012085
496,0.266211599111557
500,0.31911262869834894
504,0.4880546033382416
508,0.8225256204605103
512,0.9863481521606445
516,0.5546075105667113
520,0.0
524,0.08532423526048659
528,0.27303755283355713
532,0.27986347675323486
536,0.255972683429718
540,0.2542662024497986
544,0.2696245610713959
548,0.2645051181316376
552,0.26279863715171814
556,0.26791808009147644
560,0.27303755283355713
564,0.26791808009147644
568,0.26279863715171814
572,0.26791808009147644
576,0.27303755283355713
580,0.2713310718536377
584,0.2645051181316376
588,0.266211599111557
592,0.276450514793396
596,0.266211599111557
600,0.0
604,0.0
608,0.0
612,0.0
616,0.0
620,0.0
624,0.0
628,0.0
632,0.0
636,0.0
640,0.0
644,0.0
648,0.0
652,0.0
656,0.0
660,0.0
664,0.0
668,0.0
672,0.0
676,0.0
680,0.0
684,0.0
688,0.0
692,0.0
696,0.0
700,0.0
704,0.0
708,0.0
712,0.0
716,0.0
720,0.0
724,0.0
728,0.0
732,0.0
736,0.0
740,0.0
744,0.0
748,0.0
