time,value
0,0.3427561819553375
4,0.010600706562399864
8,0.187279149889946
12,0.34982332587242126
16,0.3992932736873626
20,0.4310953915119171
24,0.4416961073875427
28,0.4416961073875427
32,0.4310953915119171
36,0.44522967934608454
40,0.4593639671802521
44,0.4734982252120972
48,0.4593639671802521
52,0.4699646532535553
56,0.47703179717063904
60,0.47703179717063904
64,0.4593639671802521
68,0.48056536912918085
72,0.5123674869537354
76,0.5088339447975159
80,0.5053003430366516
84,0.5335689187049866
88,0.547703206539154
92,0.547703206539154
96,0.5512367486953735
100,0.5795053243637085
104,0.6183745861053467
108,0.6360424160957336
112,0.6466431021690369
116,0.6784452199935913
120,0.731448769569397
124,0.7385159134864806
128,0.770318031311035
132,0.805653691291809
136,0.833922266960144
140,0.8303886651992797
144,0.8268551230430603
148,0.8127208352088928
152,0.7915194630622863
156,0.703180193901062
160,0.6325088143348694
164,0.5689045786857605
168,0.5335689187049866
172,0.4946996569633484
176,0.44876325130462646
180,0.4416961073875427
184,0.43816253542900085
188,0.42402827739715576
192,0.4098939895629882
196,0.4098939895629882
200,0.42402827739715576
204,0.416961133480072
208,0.4028268456459045
212,0.4063604176044464
216,0.4275618493556976
220,0.434628963470459
224,0.42049470543861384
228,0.42402827739715576
232,0.4275618493556976
236,0.434628963470459
240,0.4098939895629882
244,0.4098939895629882
248,0.4310953915119171
252,0.4098939895629882
256,0.3780918717384338
260,0.3957597315311432
264,0.4063604176044464
268,0.4028268456459045
272,0.3780918717384338
276,0.3780918717384338
280,0.39222615957260126
284,0.374558299779892
288,0.356890469789505
292,0.3780918717384338
296,0.38162544369697565
300,0.374558299779892
304,0.3639575839042664
308,0.36749115586280817
312,0.38162544369697565
316,0.36749115586280817
320,0.3639575839042664
324,0.374558299779892
328,0.38162544369697565
332,0.3710247278213501
336,0.3604240417480469
340,0.3710247278213501
344,0.38869258761405934
348,0.3710247278213501
352,0.34628975391387934
356,0.36749115586280817
360,0.39222615957260126
364,0.3780918717384338
368,0.3710247278213501
372,0.3639575839042664
376,0.38869258761405934
380,0.374558299779892
384,0.356890469789505
388,0.3604240417480469
392,0.3710247278213501
396,0.3780918717384338
400,0.374558299779892
404,0.3780918717384338
408,0.38869258761405934
412,0.3780918717384338
416,0.3639575839042664
420,0.36749115586280817
424,0.3710247278213501
428,0.38162544369697565
432,0.3639575839042664
436,0.36749115586280817
440,0.3957597315311432
444,0.3710247278213501
448,0.3639575839042664
452,0.3710247278213501
456,0.3851590156555176
460,0.38869258761405934
464,0.374558299779892
468,0.4028268456459045
472,0.434628963470459
476,0.434628963470459
480,0.434628963470459
484,0.4734982252120972
488,0.5194346308708191
492,0.5159010887145996
496,0.48056536912918085
500,0.4699646532535553
504,0.4699646532535553
508,0.4275618493556976
512,0.4063604176044464
516,0.39222615957260126
520,0.38869258761405934
524,0.3780918717384338
528,0.35335689783096313
532,0.3604240417480469
536,0.38869258761405934
540,0.3710247278213501
544,0.35335689783096313
548,0.36749115586280817
552,0.416961133480072
556,0.547703206539154
560,0.7915194630622863
564,1.0
568,0.8268551230430603
572,0.3780918717384338
576,0.0
580,0.11307420581579208
584,0.27915194630622864
588,0.3427561819553375
592,0.3780918717384338
596,0.3957597315311432
600,0.4063604176044464
604,0.3957597315311432
608,0.3851590156555176
612,0.416961133480072
616,0.43816253542900085
620,0.434628963470459
624,0.42402827739715576
628,0.42402827739715576
632,0.4593639671802521
636,0.45583039522171026
640,0.4416961073875427
644,0.4699646532535553
648,0.4840989410877228
652,0.4840989410877228
656,0.48056536912918085
660,0.5017668008804321
664,0.5335689187049866
668,0.547703206539154
672,0.547703206539154
676,0.5653710365295409
680,0.6077738404273987
680,0.3427561819553375
684,0.010600706562399864
688,0.187279149889946
692,0.34982332587242126
696,0.3992932736873626
700,0.4310953915119171
704,0.4416961073875427
708,0.4416961073875427
712,0.4310953915119171
716,0.44522967934608454
720,0.4593639671802521
724,0.4734982252120972
728,0.4593639671802521
732,0.4699646532535553
736,0.47703179717063904
740,0.47703179717063904
744,0.4593639671802521
748,0.48056536912918085
752,0.5123674869537354
756,0.5088339447975159
760,0.5053003430366516
764,0.5335689187049866
768,0.547703206539154
772,0.547703206539154
776,0.5512367486953735
780,0.5795053243637085
784,0.6183745861053467
788,0.6360424160957336
792,0.6466431021690369
796,0.6784452199935913
800,0.731448769569397
804,0.7385159134864806
808,0.770318031311035
812,0.805653691291809
816,0.833922266960144
820,0.8303886651992797
824,0.8268551230430603
828,0.8127208352088928
832,0.7915194630622863
836,0.703180193901062
840,0.6325088143348694
844,0.5689045786857605
848,0.5335689187049866
852,0.4946996569633484
856,0.44876325130462646
860,0.4416961073875427
864,0.43816253542900085
868,0.42402827739715576
872,0.4098939895629882
876,0.4098939895629882
880,0.42402827739715576
884,0.416961133480072
888,0.4028268456459045
892,0.4063604176044464
896,0.4275618493556976
900,0.434628963470459
904,0.42049470543861384
908,0.42402827739715576
912,0.4275618493556976
916,0.434628963470459
920,0.4098939895629882
924,0.4098939895629882
928,0.4310953915119171
932,0.4098939895629882
936,0.3780918717384338
940,0.3957597315311432
944,0.4063604176044464
948,0.4028268456459045
952,0.3780918717384338
956,0.3780918717384338
960,0.39222615957260126
964,0.374558299779892
968,0.356890469789505
972,0.3780918717384338
976,0.38162544369697565
980,0.374558299779892
984,0.3639575839042664
988,0.36749115586280817
992,0.38162544369697565
996,0.36749115586280817
1000,0.3639575839042664
1004,0.374558299779892
1008,0.38162544369697565
1012,0.3710247278213501
1016,0.3604240417480469
1020,0.3710247278213501
1024,0.38869258761405934
1028,0.3710247278213501
1032,0.34628975391387934
1036,0.36749115586280817
1040,0.39222615957260126
1044,0.3780918717384338
1048,0.3710247278213501
1052,0.3639575839042664
1056,0.38869258761405934
1060,0.374558299779892
1064,0.356890469789505
1068,0.3604240417480469
1072,0.3710247278213501
1076,0.3780918717384338
1080,0.374558299779892
1084,0.3780918717384338
1088,0.38869258761405934
1092,0.3780918717384338
1096,0.3639575839042664
1100,0.36749115586280817
1104,0.3710247278213501
1108,0.38162544369697565
1112,0.3639575839042664
1116,0.36749115586280817
1120,0.3957597315311432
1124,0.3710247278213501
1128,0.3639575839042664
1132,0.3710247278213501
1136,0.3851590156555176
1140,0.38869258761405934
1144,0.374558299779892
1148,0.4028268456459045
1152,0.434628963470459
1156,0.434628963470459
1160,0.434628963470459
1164,0.4734982252120972
1168,0.5194346308708191
1172,0.5159010887145996
1176,0.48056536912918085
1180,0.4699646532535553
1184,0.4699646532535553
1188,0.4275618493556976
1192,0.4063604176044464
1196,0.39222615957260126
1200,0.38869258761405934
1204,0.3780918717384338
1208,0.35335689783096313
1212,0.3604240417480469
1216,0.38869258761405934
1220,0.3710247278213501
1224,0.35335689783096313
1228,0.36749115586280817
1232,0.416961133480072
1236,0.547703206539154
1240,0.7915194630622863
1244,1.0
1248,0.8268551230430603
1252,0.3780918717384338
1256,0.0
1260,0.11307420581579208
1264,0.27915194630622864
1268,0.3427561819553375
1272,0.3780918717384338
1276,0.3957597315311432
1280,0.4063604176044464
1284,0.3957597315311432
1288,0.3851590156555176
1292,0.416961133480072
1296,0.43816253542900085
1300,0.434628963470459
1304,0.42402827739715576
1308,0.42402827739715576
1312,0.4593639671802521
1316,0.45583039522171026
1320,0.4416961073875427
1324,0.4699646532535553
