time,value
0.0,0.0
4.0,0.0
8.0,0.0
12.0,0.0
16.0,0.0
20.0,0.0
24.0,0.0
28.0,0.0
32.0,0.0
36.0,0.0
40.0,0.0
44.0,0.0
48.0,0.0
52.0,0.0
56.0,0.0
60.0,0.0
64.0,0.0
68.0,0.0
72.0,0.0
76.0,0.0
80.0,0.0
84.0,0.0
88.0,0.0
92.0,0.0
96.0,0.0
100.0,0.0
104.0,0.0
108.0,0.0
112.0,0.0
116.0,0.0
120.0,0.0
124.0,0.0
128.0,0.0
132.0,0.0
136.0,0.0
140.0,0.0
144.0,0.0
148.0,0.0
152.0,0.0
156.0,0.0
160.0,0.0
164.0,0.0
168.0,0.0
172.0,0.0
176.0,0.0
180.0,0.0
184.0,0.0
188.0,0.0
192.0,0.0
196.0,0.0
200.0,0.0
204.0,0.0
208.0,0.0
212.0,0.0
216.0,0.0
220.0,0.0
224.0,0.0
228.0,0.0
232.0,0.0
236.0,0.0
240.0,0.0
244.0,0.0
248.0,0.0
252.0,0.0
256.0,0.0
260.0,0.0
264.0,0.0
268.0,0.0
272.0,0.0
276.0,0.0
280.0,0.0
284.0,0.0
288.0,0.0
292.0,0.0
296.0,0.0
300.0,0.0
304.0,0.0
308.0,0.0
312.0,0.0
316.0,0.0
320.0,0.0
324.0,0.0
328.0,0.0
332.0,0.0
336.0,0.0
340.0,0.0
344.0,0.0
348.0,0.0
352.0,0.0
356.0,0.0
360.0,0.0
364.0,0.0
368.0,0.0
372.0,0.0
376.0,0.0
380.0,0.0
384.0,0.0
388.0,0.0
392.0,0.0
396.0,0.0
400.0,0.0
404.0,0.0
408.0,0.0
412.0,0.0
416.0,0.0
420.0,0.0
424.0,0.0
428.0,0.0
432.0,0.0
436.0,0.0
440.0,0.0
444.0,0.0
448.0,0.0
452.0,0.0
456.0,0.0
460.0,0.0
464.0,0.0
468.0,0.0
472.0,0.0
476.0,0.0
480.0,0.0
484.0,0.0
488.0,0.0
492.0,0.0
496.0,0.0
500.0,-0.00586725744836148
504.0,0.0034346895650100556
508.0,-0.002293814430539617
512.0,-0.005172939973905314
516.0,0.02075251769831237
520.0,-0.0037621738950553048
524.0,-1.6474610686219277e-05
528.0,-0.009140275721685104
532.0,-0.0033657344383310845
536.0,-0.00914282763132693
540.0,0.0002141638752320512
544.0,0.01301844034772904
548.0,0.05931244276839995
552.0,0.08920256059655836
556.0,0.11311662506458663
560.0,0.1329461419799278
564.0,0.17430388436093555
568.0,0.17794506404470192
572.0,0.21990690784190423
576.0,0.20638666197087932
580.0,0.2043686070155055
584.0,0.1934222787822869
588.0,0.19793691531855118
592.0,0.1577076393994865
596.0,0.16304588953173244
600.0,0.13985905055061348
604.0,0.13482952316860172
608.0,0.09388352758406307
612.0,0.05701430662012309
616.0,0.032409083438208315
620.0,-0.009007447490767113
624.0,-1.5508072519129405e-05
628.0,0.019938078320860374
632.0,-0.004074765405298855
636.0,-0.005958712898701576
640.0,0.004259895217697458
644.0,0.00414278214973157
648.0,0.0052855461129742145
652.0,-0.009345996255416891
656.0,-0.006071845021560864
660.0,-0.002953837042097691
664.0,0.015172304773994998
668.0,0.0162553572692128
672.0,-0.016558504493852804
676.0,-0.0004015156778931531
680.0,-0.004417498825879031
684.0,-0.006408099576622516
688.0,-0.0015309710379226512
692.0,0.0038884542002310435
696.0,-0.01848048922640831
700.0,0.005531019585240591
704.0,-0.028736885062374685
708.0,-0.09292313493642201
712.0,-0.11361312113484062
716.0,-0.17417212866071102
720.0,-0.00949347381422167
724.0,0.1973248343577674
728.0,0.40796884625540647
732.0,0.5897366922144085
736.0,0.8088515823003145
740.0,0.9944227317357601
744.0,0.8064892976991054
748.0,0.6061755407173457
752.0,0.3932387790711181
756.0,0.19122296749632883
760.0,-0.008501405604189133
764.0,-0.059219637788303865
768.0,-0.13752091631845334
772.0,-0.21464959891708077
776.0,-0.29145473762741203
780.0,-0.22119790786742116
784.0,-0.14372387218988775
788.0,-0.07834844653804837
792.0,0.007170489114315207
796.0,0.015035258995628315
800.0,-0.010633387187236481
804.0,0.006377382017310988
808.0,0.009786187664922218
812.0,-0.0013303058052425288
816.0,0.001413520779593986
820.0,0.19111003973698404
824.0,0.18422202725287348
828.0,0.19692738364116166
832.0,0.20732393771803495
836.0,0.18797663201918413
840.0,0.1996353992192348
844.0,0.19492725173284603
848.0,0.1935699936551687
852.0,0.20917322521322199
856.0,0.2061571928515015
860.0,0.18286223328470452
864.0,0.1997636562964409
868.0,0.19527622044094095
872.0,0.2055058950708237
876.0,0.18026724571876862
880.0,0.19523895680921607
884.0,0.1962721747771185
888.0,0.21163953379176356
892.0,0.196714131200672
896.0,0.19530478541495125
900.0,0.20442908806920437
904.0,0.027929959529546012
908.0,0.06165802451081651
912.0,0.10190345945190513
916.0,0.12524903284745456
920.0,0.15645600942021626
924.0,0.18227274978448696
928.0,0.1976883829494171
932.0,0.2212251075892005
936.0,0.24269490590337447
940.0,0.27086065718443253
944.0,0.2618848559496371
948.0,0.27881608966061666
952.0,0.29291787372076844
956.0,0.28158216154024746
960.0,0.2930140798888157
964.0,0.29016575426545677
968.0,0.2907773186254043
972.0,0.28738533556545787
976.0,0.2804975586427204
980.0,0.2720997449951255
984.0,0.25215831485091383
988.0,0.22750069353262453
992.0,0.22642684069231875
996.0,0.18700344312361367
1000.0,0.15043089284025174
1004.0,0.11817391602552642
1008.0,0.09668406916766875
1012.0,0.0788285498387157
1016.0,0.02355657390163841
1020.0,0.020528366350074267
1024.0,0.0017419611373608462
1028.0,0.013694938951413826
1032.0,-0.005062337099710024
1036.0,0.006431478903578495
1040.0,-0.009624822848736257
1044.0,-0.004697292975400814
1048.0,-0.0031582745955703647
1052.0,0.010814288796441586
1056.0,0.00022527790721655523
1060.0,-0.004236557440940062
1064.0,-0.02040381856246667
1068.0,0.011605630856399856
1072.0,0.003145378018408907
1076.0,0.013310437077485589
1080.0,0.005335898461749847
1084.0,-0.004885147170638118
1088.0,-0.011274263011927242
1092.0,-0.0055913858848155975
1096.0,-0.004342326723005809
1100.0,0.0
1104.0,0.0
1108.0,0.0
1112.0,0.0
1116.0,0.0
1120.0,0.0
1124.0,0.0
1128.0,0.0
1132.0,0.0
1136.0,0.0
1140.0,0.0
1144.0,0.0
1148.0,0.0
1152.0,0.0
1156.0,0.0
1160.0,0.0
1164.0,0.0
1168.0,0.0
1172.0,0.0
1176.0,0.0
1180.0,0.0
1184.0,0.0
1188.0,0.0
1192.0,0.0
1196.0,0.0
1200.0,0.0
1204.0,0.0
1208.0,0.0
1212.0,0.0
1216.0,0.0
1220.0,0.0
1224.0,0.0
1228.0,0.0
1232.0,0.0
1236.0,0.0
1240.0,0.0
1244.0,0.0
1248.0,0.0
1252.0,0.0
1256.0,0.0
1260.0,0.0
1264.0,0.0
1268.0,0.0
1272.0,0.0
1276.0,0.0
1280.0,0.0
1284.0,0.0
1288.0,0.0
1292.0,0.0
1296.0,0.0
1300.0,-0.0043466238844392805
1304.0,-0.0023694771065316794
1308.0,-0.00306356349349615
1312.0,0.0029661679682333217
1316.0,0.0064169604454226295
1320.0,0.00973720809594575
1324.0,-0.01355858887687721
1328.0,0.010718364008868565
1332.0,0.025133062592332202
1336.0,-0.012790757094193236
1340.0,0.006090866463162807
1344.0,0.03266791177864262
1348.0,0.05169646536835231
1352.0,0.09105411448253437
1356.0,0.10280852070238111
1360.0,0.12586205469581244
1364.0,0.16167903932852765
1368.0,0.19469814455825657
1372.0,0.1729574774454211
1376.0,0.21492258432241218
1380.0,0.20940754755442223
1384.0,0.20174406098663117
1388.0,0.20256963067296854
1392.0,0.18882966121824535
1396.0,0.1747163110884651
1400.0,0.1549090994390467
1404.0,0.10830400438043382
1408.0,0.09077754550967776
1412.0,0.07192296065774996
1416.0,0.03638595900593506
1420.0,-0.01063723895823251
1424.0,-0.008781583618490376
1428.0,0.014310773779252519
1432.0,-0.008508662745697414
1436.0,-0.01094463687362957
1440.0,-0.011774360049148017
1444.0,-0.0072673137558601
1448.0,0.0027555716113821065
1452.0,0.008034427583163414
1456.0,0.006446943870551592
1460.0,-0.011277496719532567
1464.0,-0.012014915210625097
1468.0,0.0032821340993200204
1472.0,0.0040367809238189035
1476.0,-0.020485628556299092
1480.0,0.00046025074275320805
1484.0,-0.007401233649212094
1488.0,-0.008107424013514863
1492.0,0.01665337255947034
1496.0,-0.006504923146501175
1500.0,-0.012039747535076696
1504.0,-0.03373289048937498
1508.0,-0.07279089109208156
1512.0,-0.13138965920562656
1516.0,-0.14919718115389854
1520.0,-0.012946327760361863
1524.0,0.19098473535089322
1528.0,0.416280859729301
1532.0,0.6106824311639553
1536.0,0.7823608340287894
1540.0,1.011209023784754
1544.0,0.7933839567621154
1548.0,0.6070505656342589
1552.0,0.3851312315876085
1556.0,0.20663654566203088
1560.0,-0.0071087668485429936
1564.0,-0.07305221385092588
1568.0,-0.14501454865127092
1572.0,-0.21039919109434907
1576.0,-0.322235944415482
1580.0,-0.22545146674308184
1584.0,-0.1286902718016299
1588.0,-0.08218944019512422
1592.0,0.0010002906388716652
1596.0,0.004557116629813041
1600.0,-0.018593550653079587
1604.0,-0.004590349468250199
1608.0,0.0028849540375432757
1612.0,-0.007390074630054275
1616.0,0.007204296826052
1620.0,0.20692637652776352
1624.0,0.18710756187734245
1628.0,0.197238672033226
1632.0,0.2008404142130837
1636.0,0.20136472975553113
1640.0,0.18290812480285581
1644.0,0.22111175122523583
1648.0,0.1903669726345589
1652.0,0.20198118435038287
1656.0,0.199552769299194
1660.0,0.21203569993077592
1664.0,0.2067055549461318
1668.0,0.21220047607384998
1672.0,0.19727266634146132
1676.0,0.1908135128497517
1680.0,0.2199841447487793
1684.0,0.20525632689426584
1688.0,0.18723697706513975
1692.0,0.20459940731193363
1696.0,0.1835883351539449
1700.0,0.21449747945528483
1704.0,0.017767097790858027
1708.0,0.048702391047335016
1712.0,0.08275040169249064
1716.0,0.13674233708645223
1720.0,0.14848084465048791
1724.0,0.1862565833938279
1728.0,0.19607850550618525
1732.0,0.2052665513681521
1736.0,0.24977004329328384
1740.0,0.25407841951817545
1744.0,0.2935279702324486
1748.0,0.28908643647002896
1752.0,0.28149726509911455
1756.0,0.29835112601619584
1760.0,0.28957185876731856
1764.0,0.3051064899170274
1768.0,0.28749371061145573
1772.0,0.2924917078064655
1776.0,0.27354044602026223
1780.0,0.26306334327409925
1784.0,0.2522672554200563
1788.0,0.2284148891231922
1792.0,0.2140928324089649
1796.0,0.18934337802394383
1800.0,0.14981505497882744
1804.0,0.11725871755903854
1808.0,0.09586122050041286
1812.0,0.05386457054347786
1816.0,0.020574773047955963
1820.0,5.287657357304401e-05
1824.0,-0.00021447693574184765
1828.0,0.0031069022722109724
1832.0,-0.008767251717787772
1836.0,0.000738272561772736
1840.0,-0.009037892390134862
1844.0,0.005781458779042395
1848.0,0.004206641585558222
1852.0,0.002774617604946042
1856.0,0.013443712881651698
1860.0,-0.01685363792616406
1864.0,-0.005963715876842848
1868.0,0.01711990381005297
1872.0,-0.018654516286260085
1876.0,-0.002580028307720233
1880.0,-0.006850776958782705
1884.0,0.0043846035610853595
1888.0,0.005250869201128299
1892.0,0.010062573021950072
1896.0,-0.01875313702513571
1900.0,0.0
1904.0,0.0
1908.0,0.0
1912.0,0.0
1916.0,0.0
1920.0,0.0
1924.0,0.0
1928.0,0.0
1932.0,0.0
1936.0,0.0
1940.0,0.0
1944.0,0.0
1948.0,0.0
1952.0,0.0
1956.0,0.0
1960.0,0.0
1964.0,0.0
1968.0,0.0
1972.0,0.0
1976.0,0.0
1980.0,0.0
1984.0,0.0
1988.0,0.0
1992.0,0.0
1996.0,0.0
2000.0,0.0
2004.0,0.0
2008.0,0.0
2012.0,0.0
2016.0,0.0
2020.0,0.0
2024.0,0.0
2028.0,0.0
2032.0,0.0
2036.0,0.0
2040.0,0.0
2044.0,0.0
2048.0,0.0
2052.0,0.0
2056.0,0.0
2060.0,0.0
2064.0,0.0
2068.0,0.0
2072.0,0.0
2076.0,0.0
2080.0,0.0
2084.0,0.0
2088.0,0.0
2092.0,0.0
2096.0,0.0
2100.0,0.023291497282251862
2104.0,-0.007061494263787707
2108.0,-0.0013119328322600565
2112.0,-0.011138566913107295
2116.0,0.01373009612878357
2120.0,0.015032552988102533
